LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
KBS,bac c,bacterial biomass C,microgramsPerGram,,,,Don't see controlled variable specific to bacteria,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,bac num,total bacteria,numberPerGram,,,,Don't see controlled variable specific to bacteria,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,bac vol,bacterial biovolume,cubicMicrometersPerGram,,,,Don't see controlled variable specific to bacteria,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,bacteriovorus_nematodes_m2,number of bacteriovorus nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,bd,bulk density in g/cm^3 (this is a text column because some studies reported multiple values),,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/405,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,boron_ppm,ppm boron,microgramsPerGram,B_extractable,Soil concentration of extractable Boron,mg B/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",boron
KBS,bulk_density,soil bulk density,gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/566,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,bulk_density_g_cm3,bulk density of the sample section,gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,2010-05-04 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/559,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,bulk_density_gravel,bulk density of gravel in mg/cm3,milligramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/14,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,bulk_density_soil,bulk density of soil in mg/cm3,milligramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/14,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,c_percent,average percent of C in the sample,gramsPerHectogram,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/164,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
KBS,c_percent,total carbon percent in the soil core,gramsPerGram,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/566,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
KBS,ca,calcium in ppm,microgramsPerKilogram,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,2011-09-07 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/354,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,ca_ppm,calcium concentration,milligramsPerKilogram,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/319,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,calcium,calciium,milligramsPerKilogram,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/52,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,calcium,Calcium (ppm),microgramsPerKilogram,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/570,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,calcium,calcium concentration in mg/L,milligramsPerLiter,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/184,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,calcium_percent,percent calcium,gramsPerHectogram,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,carbon_percent,percent carbon,gramsPerHectogram,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
KBS,cec,cation exchange capacity (meq/100g),milliEquivalentsPerHundredGram,CEC,Cation Exchange capacity,cmol/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/570,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
KBS,cec,estimated cation exchange capacity meq/100g,,CEC,Cation Exchange capacity,cmol/kg,,,2011-09-07 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/354,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
KBS,cfibio_c,microbial biomass C,microgramsPerGram,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/25,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,cfibio_n,microbial biomass N,microgramsPerGram,Microbial_biomass_N,Microbial biomass nitrogen,mg N/kg,,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/25,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass nitrogen, soil"
KBS,clay,clay percent,gramsPerGram,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/566,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
KBS,clay,percent clay,gramsPerHectogram,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/14,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
KBS,clay,percent of clay in the soil,gramsPerHectogram,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/405,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
KBS,clay_fraction,clay fraction of the soil section,gramsPerGram,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,2010-05-04 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/559,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
KBS,copper_ppm,ppm copper,microgramsPerGram,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
KBS,disolved_organic_c_mg_m2_d,flux dissolved organic C per m2 per day,milligramsPerSquareMeterPerDay,Dissolved_C,Dissolved carbon in naturally-occuring soil water,mg C/L,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/568,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",oxygen
KBS,dmc c,total microscopic biomass C,microgramsPerGram,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,doc_g_m2_yr,grams doc lost per m2 per year,gramsPerMeterSquaredPerYear,Dissolved_C,Dissolved carbon in naturally-occuring soil water,mg C/L,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/568,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
KBS,dry_soil_g,dry soil weight used in the extraction,gram,,,,Soil mass,,1989-01-01 0:00:00,2016-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/55,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,fungivorus_nematodes_m2,number of fungivorus nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,specific to certain taxa,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,gravel_free_bulk_density,bulk density of the gravel free portion of the soil (gravel >4 mm removed),gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,2001-01-01 0:00:00,2013-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/308,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,gravel_free_bulk_density,bulk density of the gravel free soil fraction (gravel >4 mm removed),gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/503,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,h2o_dw,soil moisture (dry weight basis) in %,gramsPerHectogram,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,h2o_fw,soil moisture (fresh weight basis) in %,gramsPerHectogram,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,h2o_m2,"soil moisture (dry weight, areal basis) in kg/m2",kilogramsPerSquareMeter,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,hconc,"H in H concentration, [H+]= 10^(-pH)",molePerLiter,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/567,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,horizon_length,length of the horizon sampled,centimeter,,,,Horizon length not shown,,2001-01-01 0:00:00,2013-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/308,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil horizon depth, upper"
KBS,hplus,soil H+ activity in 10E+6 H+,dimensionless,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,hyp c,fungal hyphal biomass C,microgramsPerGram,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,This isn't entirely accurate - fungal biomass specific,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,hyp diam,mean fungal hyphal diameter,micrometer,,,,fungal abundance is available but not hyphal architecture,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,hyp len,total length fungal hyphae,metersPerGram,,,,fungal abundance is available but not hyphal architecture,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,hyp vol,fungal hyphal biovolume,cubicMicrometersPerGram,Fungal_abundance,Abundance of fungi,copies/g,,,,1996-05-07 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,imin,mineral-N pool (NH4-N + NO3-N) in ug N/g soil,microgramsPerGram,Total_N_extractable,Total nitrogen in soil extract,g N/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Potentially Mineralizable N
KBS,imin_m2,nitrate-N pool (areal basis) in g N/m2,gramsPerSquareMeter,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
KBS,ino3,nitrate-N pool in ug N/g soil,microgramsPerGram,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
KBS,ino3_m2,nitrate-N pool (areal basis) in g N/m2,gramsPerSquareMeter,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
KBS,iron_ppm,ppm iron,microgramsPerGram,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
KBS,juveniles,unidentified juveniles (usually very small); number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,phenological stage
KBS,k,potassium in ppm,milligramsPerKilogram,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,,2011-09-07 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/354,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
KBS,k_ppm,potassium concentration,milligramsPerKilogram,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/319,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
KBS,lime_index,indicator of potential acidity,dimensionless,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/319,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,lime_index,lime index,dimensionless,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/52,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,lime_index,Lime Index,,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/570,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,lime_index,the lime index,,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,2011-09-07 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/354,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,log_biomass,"mean mixed layer Microcystis dry biomass, ug/L, log transformed",,,,,This is surface water measurement,,1998-01-01 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/539,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,magnesium,magnesium,milligramsPerKilogram,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/52,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
KBS,magnesium,Magnesium (ppm),microgramsPerKilogram,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/570,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
KBS,magnesium,magnesium concentration in mg/L,milligramsPerLiter,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/184,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
KBS,mg_ppm,magnesium concentration,milligramsPerKilogram,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/319,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
KBS,microbial_biomass,microbial biomass in ug C/g soil,microgramsPerGram,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,microbial_biomass_m2,microbial biomass in mg C per square meter,milligramsPerSquareMeter,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,microbial_respiration,microbial respiration in ng C/gram/day,nanogramsPerGramPerDay,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",microbial respiration
KBS,microbial_respiration_m2,microbial respiration in mg C per meter squared per day,milligramsPerSquareMeterPerDay,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,,,1988-01-01 0:00:00,1988-01-01 0:00:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",microbial respiration
KBS,microcystin_ug_l,"mean mixed layer particulate microcystin, ug/L",microgramsPerLiter,,,,This is a surface water measurement,,1998-01-01 0:00:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/539,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Micro or Macroaggregation
